,episode_number,title,description,updated_at,duration,uploaded_at,counts,urls
10,509,"Love, Death & Robots: Vol. 3","En este podcast hablamos sobre los nueve cortos que conforman el tercer volumen de Love, Death & Robots. ¿Ya los viste? ¡Escuchanos!

#Podcast #Television #Series #Animación #Netflix #LoveDeath&Robots #JenniferYuhNelson #TimMiller #DavidFincher",2022-05-27T09:06:00.113Z,63,2022-05-26T14:20:21.258Z,2787,https://audioboom.com/posts/8090416-509-love-death-robots-vol-3
11,508,Revenge of the Phantom Clones,"En este podcast extra-largo hablamos de tres películas tan fallidas como fascinantes: The Phantom Menace, Attack of the Clones y Revenge of the Sith. 

#Podcast #Cine #Peliculas #StarWars #LaGuerradelasGalaxias #GeorgeLucas",2022-06-29T17:39:56.440Z,144,2022-05-23T03:25:30.777Z,2577,https://audioboom.com/posts/8088156-508-revenge-of-the-phantom-clones
12,507,C'mon C'mon,"Hace más o menos un mes grabamos un podcast de C'mon C'mon, una de nuestras películas favoritas del año pasado, y recién hoy se pudo editar y subir.

#Podcast #Cine #Peliculas #CmonCmon #MikeMills",2022-05-21T16:53:33.239Z,40,2022-05-21T00:42:03.510Z,1459,https://audioboom.com/posts/8087595-507-c-mon-c-mon
13,506,Matinee,"En este podcast, el tercer Quémese à la carte, hablamos de Matinee, de Joe Dante, de William Castle y del poder y la magia del cine.

#Podcast #Cine #Peliculas #Matinee #JoeDante",2022-05-18T21:00:00.285Z,41,2022-05-17T17:46:28.309Z,873,https://audioboom.com/posts/8085223-506-matinee
14,505,Apollo 10 ½,"Este podcast es sobre Apollo 10 ½, la tercera película de animación de Richard Linklater, y la tercera que retrata momentos de su juventud.

#Podcast #Cine #Peliculas #Apollo10½ #RichadLinklater",2022-05-16T22:18:56.237Z,31,2022-05-16T17:40:44.506Z,1172,https://audioboom.com/posts/8084475-505-apollo-10
15,504,Annie Hall,"En este podcast, el segundo Quémese à la carte, hablamos de Annie Hall y, por primera vez en nuestra historia, del cine de Woody Allen.

#Podcast #Cine #Peliculas #AnnieHall #Dosextrañosamantes #WoodyAllen",2022-05-13T14:45:37.222Z,54,2022-05-13T14:44:06.610Z,1806,https://audioboom.com/posts/8083130-504-annie-hall
16,503,Con ánimo de amar,"En este podcast, el primer Quémese à la carte, conversamos sobre la extremadamente sensual Con ánimo de amar, del gran Wong Kar-wai.

#Podcast #Cine #Peliculas #Conanimodeamar #IntheMoodforLove #WongKarwai",2022-05-12T08:34:57.007Z,52,2022-05-09T17:41:17.302Z,1791,https://audioboom.com/posts/8080471-503-con-animo-de-amar
17,502,The Northman,"En nuestro podcast sobre The Northman, la última creación de Robert Eggers, las opiniones están divididas. Si ya fuiste a verla, escuchanos.

#Podcast #Cine #Peliculas #TheNorthman #ElHombredelNorte #RobertEggers",2022-05-02T23:00:00.996Z,56,2022-04-29T01:11:21.797Z,3304,https://audioboom.com/posts/8074827-502-the-northman
18,501,Fantastic Beasts: The Secrets of Dumbledore,"En este podcast hacemos nuestro mejor esfuerzo por entender Fantastic Beasts: The Secrets of Dumbledore, hacemos un repaso y nos despedimos de esta extrañísima serie de películas.

#Podcast #Cine #Peliculas #FantasticBeasts #AnimalesFantasticos #TheSecretsofDumbledore #LosSecretosdeDumbledore #JKRowling #HarryPotter",2022-05-06T22:49:28.741Z,71,2022-04-20T13:40:50.794Z,3174,https://audioboom.com/posts/8069832-501-fantastic-beasts-the-secrets-of-dumbledore
19,500,,En nuestro programa número 500 les cedimos la palabra a nuestros oyentes de ayer y hoy.,2022-05-11T17:26:23.926Z,57,2022-04-24T23:15:36.765Z,2556,https://audioboom.com/posts/8071896-500
20,499,Severance - 1era. Temporada,"En este podcast hablamos de la primera temporada de la atrapante Severance y nos vamos por las ramas pensando en las implicancias de su premisa. Si ya la viste, escuchanos.

#Podcast #Television #Series #Severance",2022-05-06T22:26:59.906Z,60,2022-04-18T13:02:29.861Z,2016,https://audioboom.com/posts/8068512-499-severance-1era-temporada
21,498,Drive My Car,"Este podcast es sobre Drive My Car, la mejor película (de las que no son en inglés) del año pasado según los últimos Oscars. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #DriveMyCar #RyusukeHamaguchi",2022-04-09T17:50:40.015Z,53,2022-04-08T21:06:07.512Z,2407,https://audioboom.com/posts/8064001-498-drive-my-car
22,497,CODA,"Este podcast es sobre CODA, la mejor película del año pasado según los últimos Oscars. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #CODA #SianHeder",2022-04-09T17:49:36.661Z,53,2022-04-08T21:06:01.989Z,2360,https://audioboom.com/posts/8064000-497-coda
23,Oscars 2022,,"Este es nuestro podcast sobre los Oscars más largo hasta ahora. Había mucho de que hablar. Escuchanos.

#Podcast #Cine #Peliculas #Oscars #AcademyAwards",2022-05-16T16:48:48.070Z,83,2022-03-29T21:55:02.641Z,5892,https://audioboom.com/posts/8056568-oscars-2022
24,496,Fue la mano de Dios,"Nuestro podcast sobre Fue la mano de Dios (o É stata la mano di Dio) es muy completo: incluye clase de geografía e historia italiana.

#Podcast #Cine #Películas #FuelamanodeDios #TheHandofGod #PaoloSorrentino",2022-05-09T17:30:51.432Z,68,2022-03-27T16:13:10.086Z,2628,https://audioboom.com/posts/8055179-496-fue-la-mano-de-dios
25,495,La peor persona del mundo,"Nuestro podcast sobre La peor persona del mundo (comúnmente conocida como The Worst Person in the World) es mitad debate sobre la película, mitad sesión de terapia de grupo.

#Podcast #Cine #Películas #Lapeorpersonadelmundo #TheWorstPersonintheWorld #JoaquimTrier",2022-05-09T17:31:09.613Z,72,2022-03-26T11:24:18.294Z,3087,https://audioboom.com/posts/8054959-495-la-peor-persona-del-mundo
26,494,Turning Red,"Este es nuestro podcast sobre la hormonal Turning Red, otra producción de Pixar que nos gustó, pero que lamentablemente fue directo a streaming.

#Podcast #Cine #Peliculas #Animacion #Disney #Pixar #TurningRed",2022-06-23T16:57:03.835Z,52,2022-03-21T21:40:22.834Z,4343,https://audioboom.com/posts/8051956-494-turning-red
27,493,The Batman,"¡Acá está! Nuestro podcast sobre The Batman o, como le estamos diciendo cariñosamente entre nosotros, EL BATMAN. ¡Si ya la viste, escuchanos!

#Podcast #Peliculas #Cine #DC #TheBatman #MattReeves #RobertPattinson",2022-03-18T23:00:00.147Z,86,2022-03-18T16:15:50.169Z,6020,https://audioboom.com/posts/8049910-493-the-batman
28,492,West Side Story,"En este podcast hablamos de la maravilla del séptimo arte que es la versión de West Side Story de Steven Spielberg. ¡Si ya la viste, escuchanos!

#Podcast #Cine #Peliculas #WestSideStory #StevenSpielberg",2022-03-17T19:55:16.167Z,95,2022-03-14T13:00:10.357Z,2526,https://audioboom.com/posts/8046940-492-west-side-story
29,Historia Oral de El Séptimo Podcast,,"Este podcast es un recorrido por los siete años de historia de El Séptimo Podcast. Particularmente recomendado para podcasters y oyentes entusiastas.

#Podcast #Cine #Peliculas",2022-03-01T09:49:20.356Z,83,2022-03-01T01:40:06.774Z,2436,https://audioboom.com/posts/8039565-historia-oral-de-el-septimo-podcast
30,491,Madres Paralelas,"En este podcast hablamos de Madres Paralelas, poderoso melodrama del gran Pedro Almodóvar. Si ya la viste, ya sea en el cine o en Netflix, escuchanos.

#Podcast #Cine #Peliculas #MadresParalelas #PedroAlmodovar",2022-02-22T15:36:52.753Z,50,2022-02-21T21:24:04.772Z,3205,https://audioboom.com/posts/8035467-491-madres-paralelas
31,490,The Book of Boba Fett,"Este podcast es sobre la muy floja de papeles The Book of Boba Fett. Si la viste, escuchanos. Si no, pero ves The Mandalorian, vas a tener que.

#Podcast #Television #Series #DisneyPlus #StarWars #TheBookofBobaFett #RobertRodriguez",2022-07-18T11:56:04.211Z,64,2022-02-21T21:22:50.584Z,2698,https://audioboom.com/posts/8035466-490-the-book-of-boba-fett
32,489,Arcane,"Porque ustedes lo pidieron, queridos oyentes (y Juli), acá tienen un podcast sobre Arcane, la serie del League of Legends.

#Podcast #Televicion #Series #Animacion #Netflix #LeagueofLegends #Arcane",2022-06-29T17:35:12.217Z,62,2022-02-14T16:00:16.901Z,3109,https://audioboom.com/posts/8031040-489-arcane
33,488,"Tick, Tick... Boom","Muchos de ustedes querían que hablemos de Tick, Tick... Boom. Bueno, acá tienen nuestro podcast al respecto.

#Podcast #Cine #Peliculas #TickTickBoom #LinManuelMiranda #AndrewGarfield",2022-02-14T14:01:45.134Z,52,2022-02-14T14:00:08.226Z,3046,https://audioboom.com/posts/8030955-488-tick-tick-boom
34,487,Nightmare Alley,"Este podcast es sobre la exquisitamente oscura y violenta versión de Nightmare Alley del muy querido Guillermo Del Toro.

#Podcast #Cine #Peliculas #NightmareAlley #GuillermoDelToro",2022-03-22T02:03:49.589Z,53,2022-02-08T01:10:14.940Z,3345,https://audioboom.com/posts/8027387-487-nightmare-alley
35,486,Licorice Pizza,"Este podcast es sobre Licorice Pizza, la película de Paul Thomas Anderson que enloqueció a hashtag Film Twitter Argentina.

#Podcast #Cine #Peliculas #LicoricePizza #PaulThomasAnderson",2022-03-22T02:03:58.672Z,65,2022-02-07T23:08:06.821Z,4017,https://audioboom.com/posts/8027283-486-licorice-pizza
36,485,Titane,"En este podcast hablamos de la intensa, visceral y muy loca Titane.

#Podcast #Cine #Peliculas #Titane #JuliaDucournau",2022-01-31T20:01:56.674Z,57,2022-01-31T20:00:19.509Z,2432,https://audioboom.com/posts/8022416-485-titane
37,484,Petite Maman,"En este petite podcast hablamos de Petite Maman, un petite filme.

#Podcast #Cine #Peliculas #PetiteMaman #CelineSciamma",2022-01-31T16:01:02.695Z,32,2022-01-31T16:00:02.524Z,1400,https://audioboom.com/posts/8022250-484-petite-maman
38,483,Station Eleven,"Este podcast es sobre Station Eleven, una poderosa miniserie que está entre lo mejor del año pasado y de este. Si ya la viste, escuchanos.

#Podcast #Televisión #Series #HBOMax #StationEleven",2022-01-31T16:17:43.717Z,74,2022-01-29T00:35:22.600Z,2309,https://audioboom.com/posts/8021324-483-station-eleven
39,482,Don't Look Up,"Si no escuchás nuestro podcast sobre Don't Look Up, no te preocupa la crisis climática.

#Podcast #Cine #Peliculas #Netflix #DontLookUp #AdamMcKay",2022-03-19T02:22:41.840Z,52,2022-01-15T00:11:49.155Z,6314,https://audioboom.com/posts/8013302-482-don-t-look-up
40,Nuestras Favoritas del 2021,,"Nuestro podcast sobre nuestras cosas favoritas del 2021 le hace honor al año en cuestión: ES LARGUÍSIMO.

#Podcast #Cine #Peliculas #Television #Series #Favoritas",2022-05-08T10:49:50.436Z,119,2022-01-13T00:07:19.184Z,5745,https://audioboom.com/posts/8012012-nuestras-favoritas-del-2021
41,481,Legally Blonde,"En este podcast las chicas vuelven a tomar el control para celebrar los primeros veinte años de Legally Blonde. ¡Escuchalas!

#Podcast #Cine #Peliculas #LegallyBlonde #LegalmenteRubia #ReeseWitherspoon ",2022-01-10T23:01:52.501Z,54,2022-01-10T23:00:11.815Z,2878,https://audioboom.com/posts/8010463-481-legally-blonde
42,480,The Matrix,"Nuestro podcast sobre The Matrix, todo lo que vino antes y todo lo que vino después salió largo.

#Podcast #Cine #Peliculas #Clasicos #TheMatrix #TheMatrixReloaded #TheMatrixRevolutions #KeanuReeves",2022-06-29T17:31:01.474Z,126,2022-01-07T23:02:13.615Z,4486,https://audioboom.com/posts/8009338-480-the-matrix
43,479,Spider-Man: No Way Home,"De todos los podcasts que se le dedicaron a Spider-Man: No Way Home, puede que el nuestro sea el único que no la sepulta en elogios. Prosiga con precaución.

#Podcast #Cine #Peliculas #Marvel #Spiderman #NoWayHome #JonWatts #TomHolland",2022-01-04T03:43:08.092Z,77,2022-01-03T23:10:13.760Z,6968,https://audioboom.com/posts/8006844-479-spider-man-no-way-home
44,478,The Matrix Resurrections,"Creemos que nuestro podcast sobre The Matrix Resurrections es casi tan esquizofrénico y confuso como la película. Esperamos que sea menos decepcionante. Si ya la viste, podés escucharnos.

#Podcast #Cine #Peliculas #TheMatrixResurrections #LanaWachowski #KeanuReeves",2022-01-07T22:17:19.484Z,59,2021-12-28T00:42:26.343Z,3777,https://audioboom.com/posts/8004279-478-the-matrix-resurrections
45,477,The Power of the Dog,"En este podcast hablamos de The Power of the Dog, una de las películas del año, con Pablo Planovsky, un viejo amigo de la casa. ¿La viste? ¡Escuchanos!

#Podcast #Cine #Peliculas #Netflix #ThePoweroftheDog #JaneCampion #BenedictCumberbatch",2022-03-19T02:04:55.355Z,58,2021-12-22T18:45:22.194Z,3849,https://audioboom.com/posts/8002221-477-the-power-of-the-dog
46,476,House of Gucci,"Este podcast es sobre House of Gucci, la otra película de Ridley Scott de este año, también conocida como ""la de Lady Gaga"". Si la viste, escuchanos.

#Podcast #Cine #Peliculas #LaCasaGucci #RidleyScott #LadyGaga #AdamDriver",2022-04-03T18:21:52.446Z,48,2021-12-22T18:45:11.292Z,2908,https://audioboom.com/posts/8002219-476-house-of-gucci
47,475,Succession - 3era. Temporada,"En este podcast hablamos largo y tendido sobre la tercera temporada de Succession, otro acierto enorme de HBO. Si la viste, escuchanos.

#Podcast #Television #Series #HBO #Succession",2021-12-24T17:24:52.211Z,83,2021-12-20T23:41:04.355Z,3060,https://audioboom.com/posts/8001042-475-succession-3era-temporada
48,Mar del Plata 36,,"¡ACÁ ESTÁ! Nuestro podcast sobre el 36º Festival Internacional de Cine de Mar del Plata. Espero que tengas algo preparado para anotar porque hablamos de muchas, muchísimas películas.

#Podcast #Cine #Peliculas #Festivales #MarDelPlata #MDQ",2022-05-11T17:27:11.075Z,95,2021-12-11T00:09:07.740Z,2198,https://audioboom.com/posts/7995229-mar-del-plata-36
49,474,Once Upon a Time in Hollywood: A Novel,"Tal como les prometimos que íbamos a hacer, le dedicamos un podcast a la novela de Once Upon a Time in Hollywood. ¡Si la leíste, escuchanos!

#Podcast #Cine #Peliculas #OnceUponaTimeinHollywood #QuentinTarantino",2021-12-18T17:26:04.422Z,91,2021-12-07T01:30:11.760Z,2454,https://audioboom.com/posts/7992303-474-once-upon-a-time-in-hollywood-a-novel
50,473,Last Night in Soho,"Este podcast es sobre Last Night in Soho, la primera película de Edgar Wright que no nos gusta. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #LastNightinSoho #UltimaNocheenSoho #EdgarWright",2021-12-04T02:56:25.801Z,48,2021-12-04T01:08:23.694Z,2952,https://audioboom.com/posts/7990946-473-last-night-in-soho
51,472,The French Dispatch,"Este podcast es sobre la muy esperada The French Dispatch, una de las mayores decepciones del año. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #TheFrenchDispatch #LaCronicaFrancesa #WesAnderson",2021-12-04T01:15:10.646Z,30,2021-12-03T23:02:10.283Z,2491,https://audioboom.com/posts/7990891-472-the-french-dispatch
52,All Too Well,,"En este podcast las chicas toman el control para hablar de All Too Well, el cortometraje | video de música escrito y dirigido por Taylor Swift. 

#Podcast #Cortometraje #TaylorSwift #Red #AllTooWell ",2021-11-16T04:02:40.252Z,42,2021-11-15T23:48:07.960Z,3407,https://audioboom.com/posts/7980695-all-too-well
53,471,Casino Royale,"Este podcast es sobre Casino Royale, ¿la mejor película de  Bond, James Bond? Sí.

#Podcast #Cine #Peliculas #JamesBond #CasinoRoyale #DanielCraig",2021-11-14T21:41:01.127Z,94,2021-11-13T00:30:30.085Z,3148,https://audioboom.com/posts/7979328-471-casino-royale
54,470,Dune,"He aquí nuestro podcast sobre la épica primera parte de la adaptación de Denis Villeneuve de Dune, el clásico de ciencia-ficción de Frank Herbert. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #Dune #DenisVilleneuve #FrankHerbert",2022-03-17T19:54:58.215Z,90,2021-11-05T14:55:03.223Z,6336,https://audioboom.com/posts/7974603-470-dune
55,469,The Last Duel,"Este podcast es sobre The Last Duel, un melodrama medieval de esos que ya casi no se hacen, que nos dejó mucho para hablar. Si la viste, escuchanos.

#Podcast #Cine #Peliculas #TheLastDuel #ElUltimoDuelo #RidleyScott #MattDamon #AdamDriver #JodieComer #BenAffleck",2022-04-03T18:22:12.754Z,65,2021-11-01T23:33:49.962Z,2698,https://audioboom.com/posts/7971519-469-the-last-duel
56,468,Historia de lo Oculto,"Viajamos a La Plata para hablar con Cristian Ponce, el creador de la muy misteriosa Historia de lo Oculto. Si la viste, escuchanos. Si no... está en Netflix.

#Podcast #Television #Series #Netflix #HistoriadeloOculto #CristianPonce",2021-10-31T14:48:17.885Z,74,2021-10-30T10:07:06.640Z,2621,https://audioboom.com/posts/7970503-468-historia-de-lo-oculto
57,8vo,Aniversario: Nuestras Series Favoritas,"Acá está. Nuestro atrasadísimo octavo especial de aniversario. Ahora sí podemos decir que Quémese cumplió ocho años. 

#Podcast #Television #Series #Favoritas",2022-05-11T17:27:34.165Z,116,2021-10-20T23:56:02.321Z,5928,https://audioboom.com/posts/7964533-8vo-aniversario-nuestras-series-favoritas
58,467,No Time to Die,"Con ustedes, nuestro podcast de No Time to Die, la última película en la que veremos a Daniel Craig interpretar a Bond, James Bond. ¿Nos habrá parecido de las buenas o de las malas? ¡Escuchanos para averiguarlo!

#Podcast #Cine #Peliculas #JamesBond #NoTimetoDie #DanielCraig",2021-12-03T15:14:32.815Z,81,2021-10-05T01:12:32.093Z,4224,https://audioboom.com/posts/7954501-467-no-time-to-die
59,466,The Searchers,"En nuestro podcast sobre The Searchers, posiblemente el western más importante de la historia del cine, falta algo. ¡Adivinen qué!

#Podcast #Cine #Peliculas #TheSearchers #JohnFord #JohnWayne ",2021-10-05T18:34:18.246Z,30,2021-10-02T00:11:23.146Z,1526,https://audioboom.com/posts/7953306-466-the-searchers
60,465,The Green Knight,"En este podcast intentamos descifrar la hipnótica The Green Knight.

#Podcast #Cine #Peliculas #TheGreenKnight #DavidLowery",2021-10-01T23:38:12.143Z,57,2021-09-27T23:30:13.787Z,2624,https://audioboom.com/posts/7949730-465-the-green-knight
61,464,Malignant,"Este podcast es sobre Malignant, la última locura de James Wan. Siempre les recomendamos que vean la película antes de escucharnos, pero esta vez más.

#Podcast #Cine #Peliculas #Malignant #Maligno #JamesWan",2021-09-18T00:01:47.796Z,54,2021-09-18T00:00:09.543Z,3088,https://audioboom.com/posts/7944431-464-malignant
62,463,The White Lotus,"En este podcast hablamos de la igualmente incómoda e hilarante The White Lotus. Si la viste, escuchanos. Si no, lo recomendamos.

#Podcast #Television #Series #HBO #MareofEasttown #MikeWhite",2021-09-16T21:10:21.299Z,64,2021-09-14T01:30:05.264Z,2879,https://audioboom.com/posts/7941612-463-the-white-lotus
